Rosewood São Paulo,https://www.hospitalitynet.org/announcement/41007506.html,https://www.rosewoodhotels.com/en/sao-paulo,Sao Paulo,Bela Vista,Brazil,January 2022
Avani+ Koh Lanta Krabi Resort,https://www.hospitalitynet.org/announcement/41007509.html,https://www.avanihotels.com/en/koh-lanta-krabi,Sala Dan,Koh Lanta,Thailand,January 2022
Wyndham Wroclaw Old Town,https://www.hospitalitynet.org/announcement/41007510.html,https://www.wyndhamhotels.com/en-uk/wyndham/wroclaw-poland/wyndham-wroclaw-old-town/overview,Wroclaw,Stare Miasto,Poland,January 2022
"Capri by Fraser, Bukit Bintang",https://www.hospitalitynet.org/announcement/41007511.html,http://www.frasershospitality.com/en/malaysia/kualalumpur/capri-by-fraser-bukit-bintang/?utm_source=google_map&utm_medium=organic,Kuala Lumpur,Bukit Bintang,Malaysia,January 2022
Novotel Bangkok Future Park Rangsit,https://www.hospitalitynet.org/announcement/41007512.html,https://all.accor.com/hotel/B346/index.en.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,Chang Wat Pathum,Pathum Thani ,Thailand,January 2022
Radisson Hotel Riyadh Airport,https://www.hospitalitynet.org/announcement/41007514.html,https://www.radissonhotels.com/en-us/hotels/radisson-riyadh-airport?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:mea+h:SARUHAIR,Riyadh,Riyadh,Saudi Arabia,January 2022
Kimpton Kitalay Samui,https://www.hospitalitynet.org/announcement/41007515.html,https://www.kimptonkitalaysamui.com/,Kah Samui,Bphut,Thailand,January 2022
"The Laura Hotel, Autograph Collection",https://www.hospitalitynet.org/announcement/41007518.html,https://www.marriott.com/hotels/travel/houkd-the-laura-hotel-houston-downtown-autograph-collection/,Houston ,Texas,USA,January 2022
"Hotel Kyoto Palace, BW Signature Collection by Best Western",https://www.hospitalitynet.org/announcement/41007519.html,https://www.bestwestern.com/en_US/book/kyoto/hotel-rooms/the-hotel-kyoto-palace-bw-signature-collection/propertyCode.78547.html,Kyoto,Nakagyo Ward,Japan,January 2022
Thompson Austin and tommie Austin,https://www.hospitalitynet.org/announcement/41007524.html,https://www.hyatt.com/en-US/hotel/texas/tommie-austin/auste?src=corp_lclb_gmb_seo_auste,Austin,Texas,USA,January 2022
Homm Bliss Southbeach Patong,https://www.hospitalitynet.org/announcement/41007525.html,https://www.hommhotels.com/,Tambon Patong,Phuket,Thailand,January 2022
Motto by Hilton New York City Chelsea,https://www.hospitalitynet.org/announcement/41007529.html,https://www.hilton.com/en/hotels/nycdlua-motto-new-york-city-chelsea/?SEO_id=GMB-AMER-UA-NYCDLUA&y_source=1_Mjc3MjkzNzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,New York,New York,USA,January 2022
"The Emerald House Lisbon, Curio Collection by Hilton",https://www.hospitalitynet.org/announcement/41007533.html,https://www.hilton.com/en/hotels/lisemqq-the-emerald-house-lisbon/?SEO_id=GMB-EMEA-QQ-LISEMQQ,Lisboa,Lisboa,Portugal,January 2022
Travelodge Hotel Hurstville Sydney,https://www.hospitalitynet.org/announcement/41007535.html,https://www.travelodge.com.au/book-accommodation/sydney/hotel-hurstville-sydney/?utm_source=googleplaces&utm_medium=organic&utm_campaign=googleplaces&utm_content=travelodge-hurstville,Hurstville,Sydney,Australia,January 2022
Avani Muscat Hotel,https://www.hospitalitynet.org/announcement/41007537.html,https://www.avanihotels.com/en/muscat,Sib,Muscat,Oman,January 2022
"Raajkutir, an IHCL SeleQtions",https://www.hospitalitynet.org/announcement/41007538.html,"https://www.seleqtionshotels.com/en-in/raajkutir-kolkata/#:~:text=faithfully%20recre...-,Set%20in%20the%20heart%20of%20Kolkata%2C%20our%20stately%20manor%20hotel,acres%20of%20lush%20green%20expanse.",Kolkata,Kolkata,India,January 2022
IntercityHotel Wiesbaden,https://www.hospitalitynet.org/announcement/41007539.html,https://www.intercityhotel.com/en/hotels/all-hotels/germany/wiesbaden/intercityhotel-wiesbaden,Wiesbaden ,Wiesbaden ,Germany,January 2022
Conrad Tulum Riviera Maya,https://www.hospitalitynet.org/announcement/41007543.html,https://www.hilton.com/en/hotels/cuncici-conrad-tulum-riviera-maya/?SEO_id=GMB-AMER-CI-CUNCICI&y_source=1_Mjc3Mjg0MzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Chemuyil,Tulum,Mexico,January 2022
"Hampton Inn & Suites Huntsville Downtown, Al",https://www.hospitalitynet.org/announcement/41007545.html,https://www.hilton.com/en/hotels/hsvhthx-hampton-suites-huntsville-downtown/?SEO_id=GMB-AMER--HSVHTHX&y_source=1_Mjc3MjkyMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Huntsville,Alabama,USA,January 2022
Hotel Mousai,https://www.hospitalitynet.org/announcement/41007547.html,https://www.hotelmousai.com/?partner=6857&utm_source=googlemb&utm_medium=organic&utm_campaign=web_link,Puerto Vallarta,Puerto Vallarta,Mexico,January 2022
Mandarin Oriental Shenzhen,https://www.hospitalitynet.org/announcement/41007552.html,https://www.mandarinoriental.com/shenzhen/futian/luxury-hotel,Shen Zhen Shi,Futian District,China,January 2022
Oakwood Hotel & Apartments Azabu Tokyo,https://www.hospitalitynet.org/announcement/41007554.html,https://www.oakwood.com/japan/tokyo/hotel-apartments-azabu-tokyo?utm_source=google&utm_medium=listing,Tokyo,Minato-Ku,Japan,January 2022
AC Hotel by Marriott Charlotte Ballantyne,https://www.hospitalitynet.org/announcement/41007557.html,https://www.marriott.com/en-us/hotels/cltae-ac-hotel-charlotte-ballantyne/overview/,Charlotte,North Carolina,USA,January 2022
Legoland® Dubai Resort,https://www.hospitalitynet.org/announcement/41007558.html,https://www.legoland.com/dubai/legoland-hotel/hotel-overview/?gclid=Cj0KCQjw0PWRBhDKARIsAPKHFGjQ77AyAL78R30tBKZ32sgyYWMf_2e7XYQJQiBRKV8b6RjlAiPugLsaAin9EALw_wcB,Abu Dhabi,Dubai,UAE,January 2022
AC Hotel by Marriott Portland Beaverton,https://www.hospitalitynet.org/announcement/41007562.html,https://www.marriott.com/hotels/travel/pdxab-ac-hotel-portland-beaverton/,Beaverton,Oregon,USA,January 2022
lyf one-north Singapore,https://www.hospitalitynet.org/announcement/41007563.html,https://www.discoverasr.com/en/lyf/singapore/lyf-one-north-singapore?utm_source=google&utm_medium=gmb&utm_campaign=HQ-google-gmb-alwayson-20211223-all-en-sg-sg-lyfonenorthsingapore-eme,Singapore,Singapore,Singapore,January 2022
The Hideaway at Hull Bay,https://www.hospitalitynet.org/announcement/41007567.html,https://hideawayhullbay.com/,St. Thomas,Virgin Islands,USA,January 2022
The Westin London City,https://www.hospitalitynet.org/announcement/41007568/the-westin-london-city.html,https://www.marriott.co.uk/hotels/travel/lonwi-the-westin-london-city/,England,London,UK,January 2022
HomeTowne Studios & Suites Indianapolis,https://www.hospitalitynet.org/announcement/41007571/hometowne-studios-suites-indianapolis.html,https://www.redroof.com/extendedstay/hometownestudios/property/in/indianapolis/HTS1293,Indianapolis,Indiana,USA,January 2022
voco Hotel Duesseldorf Seestern,https://www.hospitalitynet.org/announcement/41007570/voco-hotel-duesseldorf-seestern.html,"https://www.ihg.com/voco/hotels/us/en/dusseldorf/dusds/hoteldetail?fromRedirect=true&qSrt=sBR&qSlH=dusds&setPMCookies=true&qSHBrC=VX&qDest=Fritz-Vomfelde-Stra?e%2038,%20Dusseldorf,%20DE&srb_u=1",Dusseldorf,Lorick,Germany,January 2022
Home2 Suites By Hilton Woodland Hills,https://www.hospitalitynet.org/announcement/41007573/home2-suites-by-hilton-woodland-hills.html,https://www.hilton.com/en/hotels/laxwwht-home2-suites-woodland-hills-los-angeles/?SEO_id=GMB-AMER-HT-LAXWWHT&y_source=1_Mjc3Mjg5MzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Los Angeles,California,USA,January 2022
Marriott Knoxville Downtown,https://www.hospitalitynet.org/announcement/41007577/marriott-knoxville-downtown.html,https://www.marriott.com/hotels/travel/tyskn-marriott-knoxville-downtown/,Knoxville,Tennessee,USA,January 2022
Fairfield Inn & Suites by Marriott Rome,https://www.hospitalitynet.org/announcement/41007585/fairfield-inn-suites-by-marriott-rome.html,https://www.marriott.com/hotels/travel/charm-fairfield-inn-and-suites-rome/,Rome,Goergia,USA,January 2022
ibis Styles Arnhem Centre,https://www.hospitalitynet.org/announcement/41007584/ibis-styles-arnhem-centre.html,https://all.accor.com/errors/session-expired/index.en.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,Arnhem,Arnhem,The Netherlands,January 2022
AC Hotel by Marriott Jackson Ridgeland,https://www.hospitalitynet.org/announcement/41007581/ac-hotel-by-marriott-jackson-ridgeland.html,https://www.marriott.com/en-us/hotels/janac-ac-hotel-jackson-ridgeland/overview/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2&y_source=1_MjM1NDg0NTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Ridgeland,Mississippi,USA,January 2022
,,,,,,
voco The Bank Johannesburg Rosebank,https://www.hospitalitynet.org/announcement/41007587/voco-the-bank-johannesburg-rosebank.html,https://www.ihg.com/voco/hotels/gb/en/johannesburg/jnbrk/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-ZA-_-JNBRK,Johannesburg,Johannesburg,South Africa,February 2022
voco™ The Tiger Hotel,https://www.hospitalitynet.org/announcement/41007590/voco-the-tiger-hotel.html,https://www.thetigerhotel.com/,Columbia,Missouri,USA,February 2022
"avid hotel Ft Lauderdale Airport - Cruise, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007591.html,https://www.ihg.com/avidhotels/hotels/us/en/dania-beach/flltb/hoteldetail?cm_mmc=GoogleMaps-_-VA-_-US-_-FLLTB,Fort Lauderdale,Florida,USA,February 2022
"Courtyard by Marriott Washington, DC Dupont Circle",https://www.hospitalitynet.org/announcement/41007592.html,https://www.marriott.com/hotels/travel/wasnc-courtyard-washington-dc-dupont-circle/,Washington ,District of Columbia,USA,February 2022
YOTEL London Shoreditch,https://www.hospitalitynet.org/announcement/41007594.html,https://www.yotel.com/en/hotels/yotel-london-shoreditch,England,London,UK,February 2022
"Holiday Inn & Suites Sydney Bondi Junction, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007599.html,https://www.ihg.com/holidayinn/hotels/us/en/nsw/sydbj/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-AU-_-SYDBJ,Bondi Junction,Sydney,Australia,February 2022
Doubletree By Hilton Sittard,https://www.hospitalitynet.org/announcement/41007602.html,https://www.hiltonhotels.com/nl_NL/nederland/doubletree-sittard/,Sittard,Sittard,The Netherlands,February 2022
DoubleTree by Hilton Hannover Schweizerhof,https://www.hospitalitynet.org/announcement/41007603.html,https://www.hilton.com/en/hotels/hajscdi-doubletree-hannover-schweizerhof/?SEO_id=GMB-EMEA-DI-HAJSCDI,Honnover,Honnover,Germany,February 2022
The Botanica Sanctuary,https://www.hospitalitynet.org/announcement/41007612.html,https://www.discoverasr.com/en/others/indonesia/the-botanica-sanctuary-bogor?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-MBCK--&utm_content=--,Java,Bogor,Indonesia,February 2022
ibis Styles Johor Iskandar Puteri,https://www.hospitalitynet.org/announcement/41007618.html,https://all.accor.com/errors/session-expired/index.en.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,Johar,Bahru,Malaysia,February 2022
"Hotel Indigo Silverthorne, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007624.html,https://www.ihg.com/hotelindigo/hotels/us/en/silverthorne/densv/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-DENSV,Silverthorne,Colorado,USA,February 2022
"Hotel Indigo New Orleans - French Quarter, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007625.html,https://www.ihg.com/hotelindigo/hotels/us/en/new-orleans/msyrl/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-MSYRL,New orleans,Louisiana,USA,February 2022
"Hotel Indigo Omaha Downtown, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007626.html,https://www.ihg.com/hotelindigo/hotels/us/en/omaha/omasd/hoteldetail,Omaha,Nebraska,USA,February 2022
Outrigger Khao Lak Beach Resort,https://www.hospitalitynet.org/announcement/41007633.html,https://www.outrigger.com/hotels-resorts/thailand/outrigger-khao-lak-beach-resort,Bang Muang,Khao Lak,Thailand,February 2022
Radisson Resort Pondicherry Bay,https://www.hospitalitynet.org/announcement/41007631.html,https://www.radissonhotels.com/en-us/hotels/radisson-resort-pondicherry-bay?cid=a:se+b:gmb+c:apac+i:local+e:rad+d:ind+h:INPYPONRSP,Pandicherry,Pandicherry,India,February 2022
Blossom Hotel Houston,https://www.hospitalitynet.org/announcement/41007634.html,https://www.blossomhouston.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,Houston,Texas,USA,February 2022
The Dubai EDITION,https://www.hospitalitynet.org/announcement/41007635.html,https://www.marriott.com/hotels/travel/dxbed-the-dubai-edition/,Dubai,Dubai,UAE,February 2022
Hyatt House Lewes / Rehoboth Beach,https://www.hospitalitynet.org/announcement/41007636.html,https://www.hyatt.com/en-US/hotel/delaware/hyatt-house-lewes-rehoboth-beach/ilgxl?src=corp_lclb_gmb_seo_ilgxl,Lewes ,Delaware,USA,February 2022
Le Louise Hotel Brussels - MGallery,https://www.hospitalitynet.org/announcement/41007637.html,https://all.accor.com/hotel/1071/index.en.shtml,Bruxelles,Bruxelles,Belgium,February 2022
Thompson Denver,https://www.hospitalitynet.org/announcement/41007638.html,https://www.hyatt.com/hotel/colorado/thompson-denver/denth?src=corp_lclb_gmb_seo_denth,Denver,Colorado,USA,February 2022
The Cliffs Hotel and Spa,https://www.hospitalitynet.org/announcement/41007639.html,https://cliffshotelandspa.com/,Pismo Beach,California,USA,February 2022
Chapter House Cape Cod,https://www.hospitalitynet.org/announcement/41007640.html,https://www.chapterhousecapecod.com/,Yarmouth,Massachusettes,USA,February 2022
Hilton Porto Alegre,https://www.hospitalitynet.org/announcement/41007641.html,https://www.hilton.com/en/hotels/poaobhh-hilton-porto-alegre/?SEO_id=GMB-AMER-HI-POAOBHH&y_source=1_MzA2NTM2NTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Rio Grande do Sul,Porto Alegra,Brazil,February 2022
Kimpton Margot Sydney,https://www.hospitalitynet.org/announcement/41007643.html,https://www.ihg.com/kimptonhotels/hotels/us/en/kimpton-hotel-sydney-australia/sydkm/hoteldetail,Sydney,Sydney,Australia,February 2022
"Radisson Blu Hotel, Antananarivo Waterfront",https://www.hospitalitynet.org/announcement/41007644.html,https://www.radissonhotels.com/en-us/hotels/radisson-blu-antananarivo-waterfront?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:mea+h:MGTNRWT2,Antananarivo,Ambodivona,Madagascar,February 2022
"The Ocean Club, a Luxury Collection Resort, Costa Norte",https://www.hospitalitynet.org/announcement/41007645.html,https://www.marriott.com/en-us/hotels/poplc-the-ocean-club-a-luxury-collection-resort-costa-norte/overview/,Sosua,Sosua,Dominican Republic,February 2022
Hyatt House Johannesburg Rosebank,https://www.hospitalitynet.org/announcement/41007647.html,https://www.hyatt.com/en-US/hotel/south-africa/hyatt-house-johannesburg-rosebank/johxr,Johannesburg,Johannesburg,South Africa,February 2022
Hyatt Place Melbourne Caribbean Park,https://www.hospitalitynet.org/announcement/41007655.html,https://www.hyatt.com/en-US/hotel/australia/hyatt-place-melbourne-caribbean-park/melzc?src=corp_lclb_gmb_seo_melzc,Scoresby,Scoresby,Australia,February 2022
One at Palm Jumeirah,https://www.hospitalitynet.org/announcement/41007656.html,https://www.omniyat.com/portfolio/one-at-palm-jumeirah,Dubai,Palm Jumeirah,UAE,February 2022
"Villa La Valencia Beach Resort & Spa Los Cabos, México",https://www.hospitalitynet.org/announcement/41007658.html,https://villalavalencia.com/?partner=6857&utm_source=google&utm_medium=gmb&utm_campaign=web_link,San Jose del Cabo,San Jose Del Cabo,Mexico,February 2022
Melia Phuket Mai Khao,https://www.hospitalitynet.org/announcement/41007663.html,https://www.melia.com/en/hotels/thailand/phuket/melia-phuket-mai-khao/index.htm?utm_medium=organic&utm_source=uberall&utm_content=dynamic,Tambon Mai Kaho,Phuket,Thailand,February 2022
The BRIX Autograph Collection,https://www.hospitalitynet.org/announcement/41007664.html,https://www.marriott.com/en-us/hotels/posak-the-brix-autograph-collection/overview/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Port of Spain,Port of Spain,Trinidad & Tobago,February 2022
Hotel Indigo Karuizawa,https://www.hospitalitynet.org/announcement/41007665.html,https://www.ihg.com/hotelindigo/hotels/us/en/karuizawa/qngka/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-JP-_-QNGKA,Karuizawa,Nagano,Japan,February 2022
SpringHill Suites by Marriott Cottonwood,https://www.hospitalitynet.org/announcement/41007668.html,https://www.marriott.com/hotels/travel/prccw-springhill-suites-cottonwood/,Cottonwood,Arizona,USA,February 2022
Red Roof Inn New Stanton,https://www.hospitalitynet.org/announcement/41007675.html,https://www.redroof.com/property/pa/new-stanton/RRI1277,New Stanton,Pennsylvania,USA,February 2022
Shangri-La Jeddah,https://www.hospitalitynet.org/announcement/41007673.html,https://www.shangri-la.com/jeddah/shangrila/,Jeddah,Jeddah,Saudi Arabia,February 2022
Parkhotel Mondschein,https://www.hospitalitynet.org/announcement/41007681.html,https://www.parkhotelmondschein.com/en,Bolzano,Bolzano,Italy,February 2022
Hilton Singapore Orchard,https://www.hospitalitynet.org/announcement/41007682.html,https://www.hilton.com/en/hotels/sinorhi-hilton-singapore-orchard/,Singapore,Singapore,Singapore,February 2022
"Ginger Greater Noida, Pari Chowk",https://www.hospitalitynet.org/announcement/41007687.html,https://www.gingerhotels.com/ginger-greater-noida-pari-chowk,Greater Noida,Uttar Pradesh ,India,February 2022
Renaissance Saint Elm Dallas Downtown Hotel,https://www.hospitalitynet.org/announcement/41007689.html,https://www.marriott.com/hotels/travel/dalbw-renaissance-saint-elm-dallas-downtown-hotel/,Dallas,Texas,USA,February 2022
"Hotel Forty Five, Macon, a Tribute Portfolio Hotel",https://www.hospitalitynet.org/announcement/41007690.html,https://www.marriott.com/en-us/hotels/mcntx-hotel-forty-five-macon-a-tribute-portfolio-hotel/overview/,Macon ,Georgia,USA,February 2022
"Holiday Inn Express Melbourne Little Collins, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007695.html,https://www.ihg.com/holidayinnexpress/hotels/us/en/melbourne/mellc/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-AU-_-MELLC,Melbourne,Melbourne,Australia,February 2022
ANA InterContinental Appi Kogen Resort,https://www.hospitalitynet.org/announcement/41007696.html,https://www.ihg.com/intercontinental/hotels/us/en/hachimantai/axtap/hoteldetail,Hachimantai,Appi Kogen,Japan,February 2022
Swissôtel Clark,https://www.hospitalitynet.org/announcement/41007698.html,https://all.accor.com/errors/session-expired/index.en.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,Zone,Clark,Philippines,February 2022
Anantara World Islands Dubai Resort,https://www.hospitalitynet.org/announcement/41007701.html,https://www.anantara.com/en/world-islands-dubai,Dubai,Dubai,UAE,February 2022
"Hotel Indigo Inuyama Urakuen Garden, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007703.html,https://www.ihg.com/hotelindigo/hotels/us/en/inuyama/iunkj/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-JP-_-IUNKJ,Inuyama,Inuyama,Japan,February 2022
,,,,,,
Avani+ Koh Lak Resort,https://www.hospitalitynet.org/announcement/41007704.html,https://www.avanihotels.com/en/khao-lak-phang-nga,Phang-nga ,Khao Lak,Thailand,March 2022
Marriott Bethesda Downtown at Marriott HQ,https://www.hospitalitynet.org/announcement/41007708.html,https://www.marriott.com/en-us/hotels/wasbd-marriott-bethesda-downtown-at-marriott-hq/overview/,Bethesda,Maryland,USA,March 2022
Hotel JAL City Toyama,https://www.hospitalitynet.org/announcement/41007709.html,https://www.toyama.hoteljalcity.com/,Toyama,Takaramachi,Japan,March 2022
Adina Apartment Hotel Dusseldorf,https://www.hospitalitynet.org/announcement/41007715.html,https://www.adinahotels.com/en/apartments/dusseldorf/,Dusseldorf,Dusseldorf,Germany,March 2022
Centro Mada Amman,https://www.hospitalitynet.org/announcement/41007717.html,https://www.rotana.com/centrohotels/jordan/amman/centromadaamman,Amman,Amman,Jordan,March 2022
Fairfield Inn & Suites by Marriott Charlotte University Research Park,https://www.hospitalitynet.org/announcement/41007718.html,https://www.marriott.com/hotels/travel/cltfn-fairfield-inn-and-suites-charlotte-university-research-park/,Charlotte,North Carolina,USA,March 2022
InterContinental Ras Al Khaimah Resort and Spa,https://www.hospitalitynet.org/announcement/41007720.html,https://icrasalkhaimah.com/en/,Ras Al KhaimaH,Ras Al KhaimaH,UAE,March 2022
Hilton Garden Inn Bengaluru Embassy Manyata Business Park,https://www.hospitalitynet.org/announcement/41007722.html,https://www.hilton.com/en/hotels/blremgi-hilton-garden-inn-bengaluru-embassy-manyata-business-park/?SEO_id=GMB-APAC-GI-BLREMGI,Bengaluru,Bengaluru,India,March 2022
"Vivanta Navi Mumbai, Turbhe",https://www.hospitalitynet.org/announcement/41007726.html,https://www.vivantahotels.com/en-in/vivanta-navi-mumbai/?utm_source=google&utm_medium=local&utm_campaign=vivanta_navi_mumbai&utm_content=vivanta_navi_mumbai_gmb,Navi Mumbai,Mumbai,India,March 2022
Four Seasons Hotel and Residences Fort Lauderdale,https://www.hospitalitynet.org/announcement/41007727.html,https://www.fourseasons.com/fortlauderdale/?seo=google_local_ftl1_,Fort Lauderdale,Florida,USA,March 2022
Kissel Uptown Oakland - In the Unbound Collection by Hyatt,https://www.hospitalitynet.org/announcement/41007728.html,https://www.kisseloakland.com/,Oakland,California,USA,March 2022
"Taj Exotica Resort & Spa, The Palm, Dubai",https://www.hospitalitynet.org/announcement/41007731.html,https://www.tajhotels.com/en-in/taj/taj-exotica-dubai/,Dubai,Jumeirah,UAE,March 2022
Caravan AlUla,https://www.hospitalitynet.org/announcement/41007732.html,https://www.ourhabitas.com/caravan-by-habitas-alula/,Al Ula,Al Ula,Saudi Arabia,March 2022
JW Marriott Bengaluru Prestige Golfshire Resort & Spa,https://www.hospitalitynet.org/announcement/41007733.html,https://www.marriott.com/hotels/travel/blrnh-jw-marriott-bengaluru-prestige-golfshire-resort-and-spa/,Byrappanahali,Bangalore,India,March 2022
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007734.html,https://www.ihg.com/hotelindigo/hotels/us/en/new-york/nycgo/hoteldetail,New York,New York,USA,March 2022
voco® Doha West Bay Suites,https://www.hospitalitynet.org/announcement/41007735.html,https://hoteldoha.top/,Doha,Doha,Qatar,March 2022
Element San Jose Milpitas,https://www.hospitalitynet.org/announcement/41007737.html,https://www.marriott.com/hotels/travel/sjcem-element-san-jose-milpitas/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2&y_source=1_MTQ1MTcwNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Milpitas,California,USA,March 2022
"Margaritaville® St. Somewhere™ by Karisma Punta Coco, Holbox Island",https://www.hospitalitynet.org/announcement/41007738.html,https://www.karismahotels.com/es/margaritaville-st-somewhere,Quinata Roo,Holbox Island,Mexico,March 2022
Gatsby Athens Hotel,https://www.hospitalitynet.org/announcement/41007746.html,http://www.gatsbyathens.com/,Athina,Athens,Greece,March 2022
"Hart Shoreditch Hotel London, Curio Collection by Hilton",https://www.hospitalitynet.org/announcement/41007747.html,https://www.hilton.com/en/hotels/lonsdqq-hart-shoreditch-hotel-london/?SEO_id=GMB-EMEA-QQ-LONSDQQ,England,London,UK,March 2022
ARTOTEL Casa Hangtuah,https://www.hospitalitynet.org/announcement/41007750.html,https://artotelgroup.com/hotels/artotel-casa/hangtuah,Jakarta,Jakarta,Indonesia,March 2022
"TETRA Hotel, Autograph Collection",https://www.hospitalitynet.org/announcement/41007751.html,https://www.marriott.com/en-us/hotels/sjcva-tetra-hotel-autograph-collection/overview/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Sunnyvale,California,USA,March 2022
evo Hotel,https://www.hospitalitynet.org/announcement/41007755.html,https://www.evohotel.com/,Salt Lake City,Utah,USA,March 2022
"The ENGLiSH Hotel, Las Vegas, a Tribute Portfolio Hotel",https://www.hospitalitynet.org/announcement/41007756.html,https://theenglishhotel.com/,Las Vegas,Nevada,USA,March 2022
"Holiday Inn Dhaka City Centre, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007759.html,https://www.ihg.com/holidayinn/hotels/us/en/dhaka/dachi/hoteldetail,Dhaka,Dhaka City,Bangladesh,March 2022
"Hotel Clio, a Luxury Collection Hotel, Denver Cherry Creek.",https://www.hospitalitynet.org/announcement/41007761.html,https://www.marriott.com/hotels/travel/denld-hotel-clio-a-luxury-collection-hotel-denver-cherry-creek/,Denver,Colorado,USA,March 2022
GRAND ASTON La Habana Hotel,https://www.hospitalitynet.org/announcement/41007767.html,https://www.astonhotelsinternational.com/en/hotel/view/86/grand-aston-la-habana,La Habana,La Habana,Cuba,March 2022
Pestana CR7 Marrakech,https://www.hospitalitynet.org/announcement/41007769.html,https://www.pestanacr7.com/en/hotel/pestana-cr7-marrakech?utm_source=google-my-business&utm_medium=organicsearch&utm_campaign=pestana-cr7-marrakech,Marrakech,Marrakech,Morocco,March 2022
ROOST Cleveland,https://www.hospitalitynet.org/announcement/41007770.html,https://www.myroost.com/extended-stay-hotel-cleveland-ohio?hsLang=en,Cleveland,Ohio,USA,March 2022
Novotel Melbourne Preston,https://www.hospitalitynet.org/announcement/41007773.html,https://all.accor.com/hotel/B3K5/index.en.shtml,Preston,Melbourne,Australia,March 2022
Citadines South Vienna,https://www.hospitalitynet.org/announcement/41007776.html,https://www.discoverasr.com/en/citadines/austria/citadines-south-vienna?utm_source=google&utm_medium=gmb&utm_campaign=EU-google-gmb-alwayson--all--eu-fr-citadinessouthvienna,Wien,Vienna,Austria,March 2022
Ramada by Wyndham Bangkok Sukhumvit 87,https://www.hospitalitynet.org/announcement/41007777.html,https://www.wyndhamhotels.com/ramada/bangkok-thailand/ramada-bangkok-sukhumvit-87/overview,Krung Thep Maha Nakhon,Sukhumvit,Thailand,March 2022
"Armancette Hôtel, Chalets & Spa - The Leading Hotels Of The World",https://www.hospitalitynet.org/announcement/41007778.html,https://www.armancette.com/fr/,Saint Gervais les Bains,Saint Gervais les Bains,France,March 2022
Scandic Örebro Central,https://www.hospitalitynet.org/announcement/41007784.html,https://www.scandichotels.com/hotels/sweden/orebro/scandic-orebro-central,Orebro Ian,Orebro,Sweden,March 2022
Best Western Batang Garing Hotel,https://www.hospitalitynet.org/announcement/41007788.html,https://www.bestwestern.com/en_US/hotels/destinations/worldwide-hotels/asia.html?aff=BAA&ssob=BAA,Kalumantan Tengah,Jekan Raya,Indonesia,March 2022
"Holiday Inn & Suites Atlanta Perimeter - Dunwoody, an IHG Hotel",https://www.hospitalitynet.org/announcement/41007797.html,https://www.ihg.com/holidayinn/hotels/us/en/chamblee/atlcm/hoteldetail,Chamblee,Georgia,USA,March 2022
Canopy by Hilton New Orleans Downtown,https://www.hospitalitynet.org/announcement/41007803.html,https://www.hilton.com/en/hotels/msypypy-canopy-new-orleans-downtown/?SEO_id=GMB-AMER-PY-MSYPYPY&y_source=1_Mjc3Mjg3NTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,New Orleans,Louisiana,USA,March 2022
